"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"17053925";7,03961318319809;5,90338942634884;6,42945907233641;6,37051319020803;5,80094056425947;6,42945907233641;7,76393784637499;6,05071400273081;0,230230611406317;0,508069001529514;-5,41779112063989
"17054040";7,13278910958197;6,29430017872681;6,50201603551083;6,6029039475276;5,99886750190044;6,99261890326054;7,72296396813723;6,33919756203972;0,174880919194466;0,45944802839722;-5,20882751568646
"17054110";5,60863173255401;5,66620977908872;5,53342295834644;4,82843281034314;6,59135831631566;4,4290022717118;5,20025688085109;4,9382420382288;0,0278551910477463;0,321155364062274;-3,65728776969229
"17054149";6,97368432085202;6,18347356078583;6,56222489604595;6,43533891309897;5,94839795345908;7,64021120320605;7,67145385364317;6,81012757714332;0,019054897515201;0,291158325866118;-3,31817003932851
"17054211";7,56793012996287;7,83448304405055;7,90100334703691;8,07485011976322;7,64170413114239;7,46546563221834;6,82515943642504;7,74548765255174;0,114731802046969;0,414591518978217;-4,87229488518792
"17054341";5,25214778438945;5,13726428545548;6,01876794031837;4,9605359839002;5,20721400981206;5,99731363955158;5,73406941040029;5,36534504231865;0,211335900855187;0,492162443154966;-5,35378768403543
"17054377";7,38516816576548;6,85314542596517;7,36131699451179;7,3675098420202;6,50455069057184;7,7283105140466;8,16353779754435;6,94394540650436;0,110325883741277;0,410514106323496;-4,84022826029858
"17054436";8,22524051075633;8,0970894370676;8,84649254871548;7,76386781355732;7,33998553351035;8,20905027623453;7,09142683414446;8,15694176416194;0,350293433031381;0,601742136481878;-5,71362937745863
"17054530";5,91434503175976;6,43151365878325;7,52984318384452;5,56316819229817;6,52213500850036;6,07341840660626;4,09945146296153;4,69075305657867;0,00889565275344218;0,233960388918451;-2,62826607304592
"17054730";6,57809038641032;8,74845614612429;6,66328925086;8,48766433619431;7,49273894562279;5,19639609389535;5,04508991141705;7,82087373171766;0,0304750518511023;0,321658480635506;-3,73697611745395
"17054821";5,85769066450076;5,45774612727908;5,58832469242384;5,32984817779805;4,87940469852301;5,61861951484684;6,51340804457125;5,06394434873522;0,23896039110492;0,515618976556721;-5,44527316265225
"17054823";6,70972153442472;6,09871956375002;6,49661714965139;6,00322872272015;6,28509453158227;7,45060555698587;7,89132475678042;6,75740004685907;0,0130531945254964;0,268763470690866;-2,97691460404712
"17054852";7,16546849565806;6,84536732699161;6,71657632508868;6,93216858057107;6,19680634817128;7,52261209449986;8,34429072024511;6,70489751552735;0,0545474317432632;0,348026903123094;-4,24616645237631
"17054923";6,50669877020372;5,6537113831193;6,06358698876968;5,9870684587536;5,54979728091072;5,8115669945111;8,0483449189955;5,49802955990796;0,230344966073522;0,508142510083006;-5,41815918119559
"17055002";6,28260899194162;6,44602370598558;6,61897305882509;6,47567902915902;4,70679640808491;4,360485500455;7,21420873977823;7,08959598389198;0,686928886352802;0,837968219209406;-6,08478424140274
"17055006";6,83415622326683;5,86432441238372;7,15558259733407;6,49524073869634;6,18250492742298;7,42998198094231;7,9078887632038;6,04778455986849;0,0645075328235526;0,364373775797261;-4,39018513833343
"17055013";8,53532318007883;7,6492900709394;8,18217402457885;8,24045659326914;7,07703019051575;8,69346577035396;9,55319660451264;7,5753350524485;0,15399724320498;0,441310956468875;-5,10911965135819
"17055052";5,17939776448457;5,39326589387299;5,46860878585609;5,21496254068641;4,50322244263891;4,5942684464806;5,20385810907775;5,21496254068641;0,979429944073126;0,989857091789888;-6,16946604142791
"17055131";6,19654640796874;5,66337270613499;6,3496043543948;5,42410254990631;5,32770136701881;5,34173457523368;5,35900507537897;5,12440024410294;0,608790734454453;0,788076772441658;-6,03271334068292
"17055138";5,5101217392299;7,1450667713657;5,66757679788258;5,47613499744528;5,24859366067009;4,24293348671965;6,74055384615379;7,20855629453232;0,841423975846502;0,925600900471605;-6,14885563890358
"17055191";7,01075414048438;6,5227414647476;6,88269168163607;6,72646866482912;5,87267439355962;7,80856007485792;8,17432714767693;6,56094105386274;0,0162088917811046;0,286250310189625;-3,17261183105704
"17055247";5,93356654962059;5,18354499723708;5,86880054124751;5,63064307800193;5,44918294581249;6,95713178265846;7,1100218026877;5,60459811789382;0,0530836588311684;0,346813011855053;-4,22268094169031
"17055354";4,44297920898784;4,21147514537069;4,11523865246377;3,96974854670119;4,19525681959581;5,62951939050936;6,38725832396619;4,52548470967034;0,0129230559883617;0,267728968265843;-2,96783659900001
"17055447";6,22290104317579;6,65266315002866;6,65266315002866;7,15254791011806;6,67328000625272;6,61669003250766;7,01358472823874;6,82781838570333;0,641477295489293;0,808953021802473;-6,05632384714446
"17055544";4,79648082318205;4,71935192413381;4,7354815783926;4,89344862263765;4,89344862263765;6,23024123798509;4,54739135793361;4,89945874359508;0,223448074841723;0,503716447221401;-5,39556058300753
"17055630";6,089785263242;5,99774813640123;5,60513139772703;6,20153690204484;5,8356986602031;7,09048227359937;7,47662495167704;5,58555992489642;0,144041209462569;0,436024519144649;-5,05604439170176
"17055763";5,61068475796916;5,20330205862915;6,02565596909692;5,79631952028439;5,1765182957371;5,95479797804335;6,35681015348592;6,25778157891898;0,0342952796892388;0,32801557008323;-3,84128265044084
"17055786";6,5531090253997;4,79263278088223;6,4037650028335;6,17888310292896;5,70030955552173;7,67258855225306;8,2581872520395;5,78238504563648;0,0211360245376388;0,301851268679342;-3,41112028529097
"17055800";5,75320005897241;4,51088171539679;5,60014689467037;5,32855182666558;5,26264716531717;4,9493248363821;6,85375676900169;6,23009471938435;0,0471983788644371;0,339950064642082;-4,12084551718295
"17055804";8,95043810664206;7,58662024862393;8,20770745652945;8,09064917778092;7,67389524327847;8,78367521487032;10,2798585496795;8,59093796958494;0,0200241443379097;0,295924620402802;-3,36269348835149
"17055861";5,23099204879029;4,19760911305227;4,88528943019215;4,1624245340449;5,94548359914679;3,66960108835873;4,71005476672956;5,12643344203578;0,796190012222517;0,900258999079213;-6,13488777549882
"17055910";7,38637108615213;6,30965819608995;6,65083705322894;6,2353268663073;6,65083705322894;6,56630510829716;7,44785073008756;5,64247260890354;0,922661477263111;0,963339651132166;-6,16487920448992
"17055937";7,53255625075605;6,59057271770954;7,1196900104873;6,87406555852704;6,65518154622025;6,81444127269496;8,06173330771055;6,319114621474;0,886321800076648;0,945805063946134;-6,15911305534097
"17056072";5,4775257042524;4,50272743403628;4,85968798093452;4,51137618177421;4,73415100752786;5,71518164770511;6,07544149515355;4,81440638255585;0,0825174606490384;0,385542745813688;-4,59892428594495
"17056211";8,705527698455;8,38507210108032;8,69076159245974;8,69076159245974;8,1279670229885;8,99389993561544;9,9729039156177;7,94756462567043;0,225340280186896;0,504689182013633;-5,40184286574424
"17056289";7,51423940597884;7,06880380299603;7,12042932932169;7,76770658845321;7,6521068986383;6,06117211334963;5,91652229830248;8,5385862457435;0,138410981770467;0,432432503934118;-5,02417482364699
"17056291";9,61390786455313;8,96064245371324;9,41199170761762;9,33300098514895;9,35569135644561;9,26070149218342;10,8473241385251;8,00781134409165;0,935191486594552;0,969924689439289;-6,16635196465201
"17056310";5,81066895992527;4,90290603297284;5,4977121589442;5,40701479901082;5,2183977938618;6,00100929521046;6,08156415797424;5,37332253693258;0,142000833309681;0,43414026225216;-5,04465853867216
"17056326";4,64027402705598;6,59938610636464;6,3626111233867;7,4468085952701;5,4294996589431;5,52586766246709;3,76023513920589;5,20446662453073;0,172522445375998;0,457295484452853;-5,19826617950414
"17056372";6,68920997872657;6,13650317149371;6,32838266089601;6,31965018329567;6,01733177632741;7,53544978937701;7,76265296073849;6,44954055867122;0,0425827957219223;0,333462753959728;-4,03118479665571
"17056426";7,53827671968945;6,29447018703137;7,18496780235629;7,05911816805224;6,46258240823479;6,89703747743744;7,28336263051615;7,01716281681397;0,284106931923813;0,55147405557679;-5,57011699074306
"17056491";5,5703624807829;6,0119434111774;6,300402129157;6,62266236857764;6,16627224149465;5,4788316808339;5,09967036972509;6,23267776244074;0,12642509379096;0,423909117356395;-4,951234541142
"17056493";7,75594941105919;6,94236511683804;7,36135334342065;7,37907439657968;6,62207741240468;7,65938315639866;7,73347269882893;7,37907439657968;0,225570149107114;0,504933580265825;-5,4026017554449
"17056506";4,69769267718848;4,42428275180899;5,00683664395006;5,07010487204135;4,02372920255268;5,26988735806049;5,47435681688104;3,38659688913522;0,876778634801641;0,941906584068656;-6,15722595019648
"17056536";6,53934546732973;5,64666053545696;5,92674464145072;5,86926367027828;5,83262308838563;5,68899860885512;6,72967063404344;6,18372978913327;0,40626644993121;0,647214943996661;-5,80905927840591
"17056584";3,80692496163868;4,90979884634695;3,9959542512483;4,15203009564379;5,17496771835926;4,30628000641039;4,99489941979949;4,20080021999103;0,971863614212492;0,986327045417606;-6,16916273687612
"17056587";5,62509206024093;5,42471570861955;5,49806420558706;6,14110124130121;5,23840199699556;6,15775164904928;7,33104506550272;5,41424233327013;0,0998318120248321;0,399707498360237;-4,75784947942214
"17056699";5,67878072819598;5,42089063554084;5,30643486759503;5,7138005719184;5,30231417923316;4,06294897371557;4,62941850521532;5,45702328835361;0,430948345689902;0,666562615465894;-5,84534229597377
"17056787";6,63815325107843;5,79511680111336;6,5196717525324;6,64433869408786;6,27060147819743;6,16573941785348;5,12118134030647;6,68015458593363;0,381235987427347;0,626543302535085;-5,76882515897607
"17056789";5,55904248947683;4,77853290922793;5,14851593873732;5,77084176347803;4,9545373461593;4,39383392421654;5,35919323406485;5,76457236510109;0,886683461344799;0,945932448983035;-6,15918149683012
"17056791";9,57158612706525;8,13251091063329;9,26301530860062;9,32683326549496;8,9497941975159;9,61389965155371;10,5880581166245;6,80252872846347;0,917362733928762;0,960350678349042;-6,16417731563977
"17056845";7,71769810552557;7,6084642017583;8,02032083433357;7,75648495254067;7,1331136707021;7,01624598528276;6,18090621780201;8,00735284887656;0,57129842934596;0,761128029050611;-6,00206979890952
"17056857";4,29017064639082;4,64038497987218;5,15625605937664;4,64038497987218;4,80551988264313;4,13912053406571;4,51248171001548;5,2784011643172;0,598086606773164;0,780295199259051;-6,02436763203784
"17056896";6,97554354473704;6,17103515935292;6,71475146343395;6,68645263092358;6,4539800517241;7,33877339083375;8,43549672805226;6,74474652760074;0,0432951957087355;0,333531086289502;-4,04566903643029
"17056984";8,87708497779504;6,16024182573383;7,68661652412304;8,08589181071205;8,19643805147897;7,77556978516578;8,22219024919904;8,39017106385379;0,486428268249703;0,705986595333617;-5,91635394529827
"17057114";6,45828287120792;6,04610479324582;6,13728646975576;6,26395804933155;6,22089126125856;5,77826028625412;7,63614290903784;7,14581799097397;0,134501894740107;0,430072375261543;-5,00118408997051
"17057134";7,96735481788204;8,69922577736198;8,08777308232262;9,15632370043343;8,34955459284243;7,50869676143631;7,64884767050128;8,15140579031426;0,220945990995768;0,501025217950816;-5,38715530572865
"17057143";6,18976830961318;6,69794389232611;6,55065119006486;5,88686795839997;6,24494146510815;5,85080343770873;5,0951859727039;5,5576412160868;0,196118641016505;0,477391107084967;-5,29711301671592
"17057200";5,1398769220144;5,90530027859645;5,30117168305839;4,61091141121497;4,58236716920437;5,10724100618292;4,92380703315602;6,56030419005241;0,913968649769178;0,95881942408281;-6,16370294072663
"17057303";3,41171630064802;3,5195194512964;3,37335161724084;5,66439792722051;3,42347299099933;3,31810321038843;4,88650993083423;4,16856226080518;0,672154522060359;0,828214683598457;-6,07606428210575
"17057354";7,65940265190619;6,96600000803699;7,354564495647;7,50530868546305;6,90613987171668;8,12792920396911;9,04896680368141;7,17143467302191;0,033329484685875;0,325364868372611;-3,8160957558731
"17057433";6,94660815837361;6,6163754617347;6,6200512445324;7,19402687367023;6,3457842941232;7,18006200152211;7,64778073107463;6,21029737210973;0,471110378510912;0,695495843880869;-5,89808019357475
"17057525";6,71318782600703;6,65626888032872;7,13416603365852;6,81724700492548;6,37462806108829;8,15411765970169;8,58079841381731;7,30632751858016;0,0023896716284581;0,149276204705155;-1,41979240712772
"17057579";7,09488922546119;6,30689069211403;6,80959448232751;6,87846840750525;6,24129215634978;7,15862588937073;8,16720082401077;6,67178285091722;0,0889127923095244;0,389959868452031;-4,66149198953108
"17057839";6,25942704158066;5,03299037838956;5,54768695547829;5,29812942201901;4,828051770823;6,31397902608025;6,5804967189382;5,80826774883813;0,0730012404677928;0,374908014297736;-4,4954769930305
"17057850";5,21125977454346;5,32794928213536;4,7834041878946;5,55697325311796;4,58027347585231;6,29814353398458;4,32374745688427;4,53482736338;0,855292145341563;0,931378334239849;-6,15240013849114
"17057884";7,64385851228195;6,86061922732589;7,00998952437674;7,03333134437843;7,32024921686736;7,13375297809487;8,13745590895297;6,68762522005433;0,544051997128345;0,742841292605515;-5,97718953351903
"17057946";7,3100880869349;6,51704748838096;6,94925020253824;6,88573257555916;6,66863453497964;6,91777349074806;7,35404840863039;6,3221283820174;0,536096154993708;0,737084096987964;-5,9694793112269
"17057983";9,3062770045863;8,43060539454513;8,77492175990847;8,49495556386459;8,67174098200929;8,97176912532075;9,67214150627875;8,43951841077174;0,246009835626966;0,521099215667485;-5,46659412975363
"17057995";10,3806642564834;9,40184739273138;9,95577363906999;9,66843424117845;8,83655662855989;9,77877411158838;10,8858773934403;9,9286960976247;0,221824752205752;0,501894260698554;-5,39012020591832
"17058000";5,81975621870115;3,74588049098731;4,24935487697033;3,89596870392839;3,97144914283379;5,04626066881133;4,11140960629027;5,20802682999413;0,267841426768369;0,53784320897529;-5,5281591899781
"17058031";4,42444327809778;3,91738187972698;5,10025409671026;5,23449794107181;3,50024287866548;4,09488230192828;3,46816122830285;4,89911571573016;0,417770675942941;0,656147565566958;-5,82636643913701
"17058058";9,34709981843604;9,48483659869373;9,21317063782987;9,32835914501514;9,69192971725607;8,52415932450753;8,52541543453692;9,85098779693969;0,127018288560126;0,424308152110577;-4,95502194989206
"17058074";5,95264195816698;6,16784375497325;5,7289713958279;6,38899866817282;5,95264195816698;5,41127808880829;5,87476805614198;6,24099339418014;0,595344628215766;0,778156937747843;-6,02217909442857
"17058083";4,71413678805938;3,99803756198834;4,54926632214872;4,55349616475358;4,65009838528241;4,11591503725012;6,07965755621039;5,36078807455285;0,186703920373588;0,469652564292449;-5,25941257214671
"17058098";10,3131899497467;10,6894499322082;10,217477096598;9,9542680498676;10,3652634049265;8,76110736028735;5,61148708565616;10,362766772683;0,0197774302227258;0,294172839706609;-3,35157379926525
"17058142";6,03586626961051;4,87157409975303;5,82966247254097;5,40894879877057;5,41218933987075;6,19698029432227;5,9831480577691;6,31942230344083;0,0257415118879636;0,316482842270553;-3,58712920627114
"17058174";5,35113024243655;5,31940937386802;5,60875110461667;6,00371379910261;5,47291995026317;5,79252570474544;4,9298023378096;5,65057902255639;0,803343166511906;0,903331781466551;-6,13734658850204
"17058176";7,561188999586;7,23215832312584;7,39303063923498;7,36401458469999;6,92970153845617;7,88737828905485;8,0750201696794;7,00528244885823;0,304719537005464;0,569262811710277;-5,61912259367152
"17058223";7,01270383508698;5,86745272492908;6,65963446661392;6,43828615671044;6,29371738167751;7,10584924649689;7,86996492300431;6,63024326106674;0,0287504709542952;0,321658480635506;-3,68536086610911
"17058231";5,5733169390843;4,35195627293878;4,99465335881499;5,93289034837382;4,57931649860266;5,23024637401723;4,60784933980898;5,52540290868074;0,789044372428475;0,896604846391258;-6,13233577095655
"17058233";5,00013330984889;4,71096192951543;4,72459590411822;5,54148749298815;5,35299354026938;4,7353873562109;7,12567597249746;4,79796706479661;0,20432471575247;0,484480539526996;-5,32829153656167
"17058261";7,4234527207766;6,81448756311994;6,84339157790169;6,95252915444506;5,15080866501674;5,62348611468516;7,79287436173546;6,58940938382704;0,778303208614091;0,88928853948938;-6,12831756707763
"17058271";4,36322492935188;4,59967351886452;4,75022537667705;5,45039941799868;6,35367918707898;5,09782851702977;4,87361837527602;5,9065261269219;0,893911823437547;0,949745884698548;-6,16050250437957
"17058314";5,9869202486227;5,80399877431283;4,04968587061087;5,09474280556067;4,00856286150222;3,89233254983438;4,21084391482518;3,9135201427669;0,591958527972023;0,776015351836164;-6,0194474800484
"17058353";6,79814616823409;5,92411281714035;6,89724997782082;6,60676737428261;6,4409216798787;7,36348189383825;7,83332524266767;6,20268372095991;0,098201128104674;0,398392227940391;-4,74420569660871
"17058365";5,72493730869183;6,81338370186012;6,92725324491506;6,10743229736952;5,93862169498786;5,78560959967388;4,64155330040255;5,89820936937169;0,196076503062381;0,477391107084967;-5,29694900237586
"17058392";7,02362293761731;5,53303368411964;6,6388596302867;6,11107254636934;5,49272112246277;6,02750226557467;7,32526092746389;6,63546673881528;0,0756884762902212;0,377288336256647;-4,52608776961306
"17058394";6,09034215946808;6,11835967371553;5,15321042765485;6,32010399249547;6,07602283370885;3,8934968317609;5,16617992870511;6,48800280044424;0,459737405311523;0,687447258985763;-5,88388029019715
"17058413";6,36290188034923;5,34712308204223;5,49661880599466;5,67969064197744;5,59753847098269;5,70006879669707;5,43335831012256;6,30859722778022;0,346227954186703;0,59945577865417;-5,70588005979104
"17058427";7,50684809107143;6,73206976196912;7,05080156994146;6,87846637417373;6,31498695055364;7,07448862562372;7,44598166468543;6,69657437777265;0,114512238915872;0,414591518978217;-4,87072908450289
"17058456";11,3339129667092;11,7890155001984;11,6405255234989;11,3778178332384;11,170871444301;11,18564495888;9,63419342448384;11,5309744584419;0,170490008393977;0,455998824285835;-5,18903137885328
"17058524";5,37452684793695;5,35083797943948;5,53280787500689;6,04709024594511;4,94375174656199;6,25202748572705;6,28033059606159;5,11564452981008;0,758529732277765;0,878362069032603;-6,12033845862438
"17058551";5,69138155924365;5,53134962700809;5,61073128055387;5,69138155924365;5,52142257353527;6,33849959120751;5,2472599735961;5,05679181619418;0,287923496131528;0,554740052055052;-5,57952582277121
